NO,NEGERI,PPD,PERINGKAT,JENIS,KODSEKOLAH,NAMASEKOLAH,ALAMATSURAT,POSKODSURAT,BANDARSURAT,NOTELEFON,NOFAX,EMAIL,LOKASI,BANTUAN,MURID,GURU,PRASEKOLAH,INTEGRASI,KOORDINAT_X,KOORDINAT_Y
,TERENGGANU,PPD KEMAMAN,Rendah,SK,TBA2045,SEKOLAH KEBANGSAAN KUALA KEMAMAN,KAMPUNG TENGAH,24000,KEMAMAN,098685404,098684609,TBA2045@moe.edu.my,Bandar,SK,567.0,42.0,TIADA,ADA,103.437,4.22895
,TERENGGANU,PPD KEMAMAN,Rendah,SK,TBA2046,SEKOLAH KEBANGSAAN SUNGAI PERGAM,"KG SUNGAI PERGAM,  D/A WAKIL POS CHENEH BARU",24060,KEMAMAN,01165731393,0,TBA2046@moe.edu.my,Luar Bandar,SK,56.0,11.0,TIADA,ADA,103.289,4.04376
,TERENGGANU,PPD KEMAMAN,Rendah,SK,TBA2047,SEKOLAH KEBANGSAAN RANTAU PETRONAS,RANTAU PETRONAS,24300,KERTEH,098662670,098662672,TBA2047@moe.edu.my,Bandar,SK,589.0,49.0,TIADA,ADA,103.449,4.44935
,TERENGGANU,PPD KEMAMAN,Rendah,SK,TBA2048,SEKOLAH KEBANGSAAN KETENGAH JAYA,BANDAR KETENGAH JAYA,23300,KETENGAH JAYA,098200257,TIADA,TBA2048@moe.edu.my,Bandar,SK,437.0,37.0,TIADA,ADA,103.318,4.56403
,TERENGGANU,PPD KEMAMAN,Rendah,SK,TBA2049,SEKOLAH KEBANGSAAN KG. BARU RASAU KERTEH 5,JALAN PERUMAHAN TAMAN MUHIBBAH,23300,KETENGAH JAYA,098204151,TIADA,TBA2049@moe.edu.my,Bandar,SK,352.0,31.0,TIADA,ADA,103.331,4.57713
,TERENGGANU,PPD KEMAMAN,Rendah,SK,TBA2050,SEKOLAH KEBANGSAAN BANDAR BAHARU,"KG. JAYA,JALAN AIR PUTEH",24000,KEMAMAN,098583351,098583354,TBA2050@moe.edu.my,Bandar,SK,939.0,66.0,ADA,ADA,103.403,4.23685
,TERENGGANU,PPD KEMAMAN,Rendah,SK,TBA2051,SEKOLAH KEBANGSAAN MAK LAGAM,JALAN PERKAMPUNGAN MAK LAGAM,24000,KEMAMAN,098599030,098599031,TBA2051@moe.edu.my,Bandar,SK,1080.0,71.0,TIADA,ADA,103.4,4.19292
,TERENGGANU,PPD KEMAMAN,Rendah,SK,TBA2052,SEKOLAH KEBANGSAAN KG BARU KERTEH,"JALAN CHABANG, KAMPUNG BARU KERTEH",24300,KERTEH,098266088,098263699,TBA2052@moe.edu.my,Bandar,SK,577.0,42.0,TIADA,ADA,103.427,4.48949
,TERENGGANU,PPD KEMAMAN,Rendah,SK,TBA2053,SEKOLAH KEBANGSAAN BUKIT ANAK DARA,JALAN IBOK,24100,CHUKAI,098599272,098599271,TBA2053@moe.edu.my,Luar Bandar,SK,325.0,29.0,TIADA,ADA,103.438596,4.328087
,TERENGGANU,PPD KEMAMAN,Rendah,SK,TBA2054,SEKOLAH KEBANGSAAN SERI BANDI 2,KEMASEK,24220,KEMAMAN,098675111,098675110,TBA2054@moe.edu.my,Luar Bandar,SK,326.0,33.0,ADA,ADA,103.315,4.37419
,TERENGGANU,PPD KEMAMAN,Rendah,SK,TBA2055,SEKOLAH KEBANGSAAN SERI GELUGOR,KERTEH,24300,KEMAMAN,098260171,098260171,TBA2055@moe.edu.my,Luar Bandar,SK,457.0,47.0,ADA,ADA,103.444,4.51799
,TERENGGANU,PPD KEMAMAN,Rendah,SK,TBA2056,SEKOLAH KEBANGSAAN SERI JAYA,KEMAMAN,24000,KEMAMAN,098583549,098583546,TBA2056@moe.edu.my,Luar Bandar,SK,749.0,50.0,TIADA,ADA,103.201,4.21939
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3001,SEKOLAH KEBANGSAAN TENGKU AMPUAN MARIAM,JLN TENGKU AMPUAN MARIAM,20200,KUALA TERENGGANU,096221114,096230800,TBA3001@moe.edu.my,Bandar,SK,532.0,40.0,TIADA,ADA,103.141902,5.330938
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3003,SEKOLAH KEBANGSAAN PAYA BUNGA,JALAN TOK LAM,20100,KUALA TERENGGANU,096231733,096248916,TBA3003@moe.edu.my,Bandar,SK,174.0,19.0,TIADA,ADA,103.1388401,5.331695961
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3004,SEKOLAH KEBANGSAAN PUSAT BUKIT BESAR,JALAN PASIR PANJANG,21100,KUALA TERENGGANU,096221127,096221127,TBA3004@moe.edu.my,Bandar,SK,584.0,48.0,ADA,ADA,103.1388897,5.310929855
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3005,SEKOLAH KEBANGSAAN PUSAT KUALA IBAI,JALAN SULTAN MAHMUD,20400,KUALA TERENGGANU,096172050,096170942,TBA3005@moe.edu.my,Bandar,SK,936.0,68.0,TIADA,ADA,103.167,5.28682
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3007,SEKOLAH KEBANGSAAN LADANG,JALAN SULTAN ZAINAL ABIDIN,20000,KUALA TERENGGANU,096221716,096226269,TBA3007@moe.edu.my,Bandar,SK,388.0,37.0,ADA,ADA,103.147,5.33068
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3008,SEKOLAH KEBANGSAAN GONG KAPAS,JALAN SULTAN MOHAMAD,21100,KUALA TERENGGANU,096221529,096252529,TBA3008@moe.edu.my,Bandar,SK,450.0,35.0,TIADA,ADA,103.1423732,5.315338446
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3009,SEKOLAH KEBANGSAAN PASIR PANJANG,JALAN PASIR PANJANG,21100,KUALA TERENGGANU,096221244,096261986,TBA3009@moe.edu.my,Bandar,SK,567.0,51.0,ADA,ADA,103.1384046,5.298289621
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3010,SEKOLAH KEBANGSAAN DUYONG,JALAN TENGKU MIZAN,21300,KUALA TERENGGANU,096233157,096233157,TBA3010@moe.edu.my,Bandar,SK,406.0,32.0,TIADA,ADA,103.127,5.33138
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3011,SEKOLAH KEBANGSAAN CHENDERING,JALAN SK CHENDERING,21080,KUALA TERENGGANU,096171127,096172127,TBA3011@moe.edu.my,Bandar,SK,372.0,32.0,TIADA,ADA,103.176,5.28043
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3014,SEKOLAH KEBANGSAAN GONG TOK NASEK,JALAN PANJI ALAM,21100,KUALA TERENGGANU,096226160,096230834,TBA3014@moe.edu.my,Bandar,SK,759.0,58.0,ADA,ADA,103.15,5.2942
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3015,SEKOLAH KEBANGSAAN SERI NILAM,CHABANG TIGA,21000,KUALA TERENGGANU,096223835,096221835,TBA3015@moe.edu.my,Bandar,SK,603.0,46.0,ADA,ADA,103.12,5.31387
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3016,SEKOLAH KEBANGSAAN PULAU RUSA,"JALAN KELANTAN, KG.PULAU RUSA",20050,KUALA TERENGGANU,096222250,096222050,TBA3016@moe.edu.my,Bandar,SK,211.0,23.0,TIADA,ADA,103.094,5.3114
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3017,SEKOLAH KEBANGSAAN LOSONG,CHABANG TIGA,21000,KUALA TERENGGANU,096223040,096267758,TBA3017@moe.edu.my,Bandar,SK,329.0,30.0,TIADA,ADA,103.1222835,5.316519531
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3018,SEKOLAH KEBANGSAAN PUSAT CHABANG TIGA,JALAN DURIAN BURONG,21000,KUALA TERENGGANU,096221640,096221640,TBA3018@moe.edu.my,Bandar,SK,980.0,67.0,TIADA,ADA,103.121,5.30713
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3019,SEKOLAH KEBANGSAAN PALOH,"JALAN KELANTAN, KAMPUNG PALOH",20050,KUALA TERENGGANU,096222814,096312431,TBA3019@moe.edu.my,Bandar,SK,319.0,28.0,TIADA,ADA,103.098,5.31597
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3020,SEKOLAH KEBANGSAAN RENGAS BEKAH,JLN. PULAU MUSANG,20050,KUALA TERENGGANU,096223190,096231949,TBA3020@moe.edu.my,Bandar,SK,514.0,40.0,TIADA,ADA,103.099,5.29285
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3021,SEKOLAH KEBANGSAAN MANIR,W/P MANIR,21200,KUALA TERENGGANU,096151282,096152298,TBA3021@moe.edu.my,Bandar,SK,550.0,42.0,TIADA,ADA,103.085,5.30965
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3022,SEKOLAH KEBANGSAAN TELOK PASU,PEJABAT POS  MANIR,21200,KUALA TERENGGANU,096151098,096152946,TBA3022@moe.edu.my,Bandar,SK,508.0,41.0,TIADA,ADA,103.092,5.32277
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3023,SEKOLAH KEBANGSAAN WAKAF MEMPELAM,KM 13 JALAN KUALA BERANG,20050,KUALA TERENGGANU,096227211,096243700,TBA3023@moe.edu.my,Bandar,SK,663.0,53.0,ADA,ADA,103.114,5.28742
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3025,SEKOLAH KEBANGSAAN GELUGOR,KAMPUNG GELUGOR KEDAI,20050,KUALA TERENGGANU,096235580,096201202,TBA3025@moe.edu.my,Bandar,SK,686.0,53.0,ADA,ADA,103.115,5.27558
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3026,SEKOLAH KEBANGSAAN KEPONG,JALAN KEPONG,20050,KUALA TERENGGANU,096227689,096312854,TBA3026@moe.edu.my,Bandar,SK,573.0,44.0,TIADA,ADA,103.090797,5.275304976
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3027,SEKOLAH KEBANGSAAN KAMPUNG BAHARU SERADA,KG BAHARU SERADA,20050,KUALA TERENGGANU,096199133,096193080,TBA3027@moe.edu.my,Bandar,SK,348.0,32.0,ADA,ADA,103.058,5.2614
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3028,SEKOLAH KEBANGSAAN SERADA,KAMPUNG SERADA,20050,KUALA TERENGGANU,096131151,096131230,TBA3028@moe.edu.my,Bandar,SK,166.0,18.0,TIADA,ADA,103.04,5.25767
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3029,SEKOLAH KEBANGSAAN BANGGOL KATONG,KG BANGGOL KATONG,20050,KUALA TERENGGANU,096192941,096193996,TBA3029@moe.edu.my,Bandar,SK,414.0,31.0,TIADA,ADA,103.069,5.2481
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3032,SEKOLAH KEBANGSAAN PADANG MIDIN,JALAN KUALA BERANG,21400,KUALA TERENGGANU,096191244,096196113,TBA3032@moe.edu.my,Bandar,SK,1041.0,70.0,TIADA,ADA,103.095545,5.2579062
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3036,SEKOLAH KEBANGSAAN ATAS TOL,KAMPUNG ATAS TOL,21070,KUALA TERENGGANU,096311855,096312855,TBA3036@moe.edu.my,Bandar,SK,475.0,36.0,TIADA,ADA,103.1290215,5.262404249
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3037,SEKOLAH KEBANGSAAN KAMPONG BUKIT CHENDERING,CHENDERING,21080,KUALA TERENGGANU,096175125,096175125,TBA3037@moe.edu.my,Bandar,SK,525.0,40.0,TIADA,ADA,103.1457097,5.25978411
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3038,SEKOLAH KEBANGSAAN UNDANG,KG. UNDANG,21400,KUALA TERENGGANU,096194170,096194170,TBA3038@moe.edu.my,Bandar,SK,355.0,29.0,TIADA,ADA,103.121,5.21975
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3041,SEKOLAH KEBANGSAAN TOK DIR,KG. TOK DIR,21070,KUALA TERENGGANU,096192300,096194086,TBA3041@moe.edu.my,Bandar,SK,679.0,47.0,TIADA,ADA,103.135,5.24457
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3060,SEKOLAH KEBANGSAAN KAMPONG TENGAH,MANIR,21200,KUALA TERENGGANU,096152737,096153568,TBA3060@moe.edu.my,Bandar,SK,985.0,78.0,ADA,ADA,103.079,5.33639
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3061,SEKOLAH KEBANGSAAN BANGGOL PERADONG,KG. BANGGOL PERADONG,21200,KUALA TERENGGANU,096152268,096155592,TBA3061@moe.edu.my,Bandar,SK,638.0,55.0,ADA,ADA,103.048,5.32293
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3062,SEKOLAH KEBANGSAAN BUKIT PETITI,MANIR,21200,KUALA TERENGGANU,096301262,096301261,TBA3062@moe.edu.my,Bandar,SK,161.0,16.0,TIADA,ADA,103.027402,5.3106083
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3063,SEKOLAH KEBANGSAAN KEBOR BESAR,MANIR,21200,KUALA TERENGGANU,096151002,096151002,TBA3063@moe.edu.my,Bandar,SK,385.0,30.0,TIADA,ADA,103.083,5.32297
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3064,SEKOLAH KEBANGSAAN BELADAU KOLAM,KAMPUNG BELADAU KOLAM,21200,KUALA TERENGGANU,096152364,096155461,TBA3064@moe.edu.my,Bandar,SK,377.0,31.0,TIADA,ADA,103.081,5.28195
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3065,SEKOLAH KEBANGSAAN KESOM,KG KESOM,21200,KUALA TERENGGANU,096152815,TIADA,TBA3065@moe.edu.my,Bandar,SK,410.0,35.0,TIADA,ADA,103.028053,5.284193
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3066,SEKOLAH KEBANGSAAN PULAU MANIS,"MANIR, JALAN TELEMONG",21210,KUALA TERENGGANU,096141270,096141833,TBA3066@moe.edu.my,Bandar,SK,182.0,21.0,ADA,ADA,103.031,5.24992
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3077,SEKOLAH KEBANGSAAN KEBOR AYER,"KG. KEBOR AYER, W/POS MANIR",21200,KUALA TERENGGANU,096155086,096155086,TBA3077@moe.edu.my,Bandar,SK,314.0,28.0,TIADA,ADA,103.066,5.31747
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3079,SEKOLAH KEBANGSAAN PULAU BAHAGIA,"W/P MANIR, KUALA TRENGGANU",21200,KUALA TERENGGANU,096151895,096153476,TBA3079@moe.edu.my,Bandar,SK,451.0,36.0,TIADA,ADA,103.053,5.26912
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3085,SEKOLAH KEBANGSAAN DURIAN MAS,MANIR,21200,KUALA TERENGGANU,096151069,096151069,TBA3085@moe.edu.my,Bandar,SK,238.0,24.0,TIADA,ADA,103.065729,5.294247
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3086,SEKOLAH KEBANGSAAN SERI BUDIMAN,JALAN BUDIMAN,20400,KUALA TERENGGANU,096235477,096245488,TBA3086@moe.edu.my,Bandar,SK,1084.0,74.0,TIADA,ADA,103.149,5.30872
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK KHAS,TBA3087,SEKOLAH KEBANGSAAN PENDIDIKAN KHAS KUALA TERENGGANU,KAMPUNG KUBANG IKAN,21080,KUALA TERENGGANU,096163220,096163221,TBA3087@moe.edu.my,Bandar,SK,48.0,34.0,TIADA,TIADA,103.1675591,5.262384562
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3089,SEKOLAH KEBANGSAAN DURIAN BURUNG,"JALAN CENGAL 8, KG. DURIAN BURONG",20050,KUALA TERENGGANU,096227890,096262025,TBA3089@moe.edu.my,Bandar,SK,475.0,36.0,TIADA,ADA,103.108,5.30272
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3090,SEKOLAH KEBANGSAAN KUBANG IKAN,CHENDERING,21080,KUALA TERENGGANU,096163023,096178262,TBA3090@moe.edu.my,Bandar,SK,956.0,73.0,ADA,ADA,103.1671461,5.260535193
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3092,SEKOLAH KEBANGSAAN PADANG HILIRAN,JALAN SULTAN MOHAMAD,20050,KUALA TERENGGANU,096241420,096311400,TBA3092@moe.edu.my,Bandar,SK,595.0,62.0,ADA,ADA,103.128,5.30682
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3093,SEKOLAH KEBANGSAAN SERI BUDIMAN 2,JALAN SULTAN MAHMUD,20400,KUALA TERENGGANU,096241723,096231870,TBA3093@moe.edu.my,Bandar,SK,586.0,56.0,ADA,ADA,103.1571649,5.30718439
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3094,SEKOLAH KEBANGSAAN BUKIT LOSONG,JALAN LOSONG FERRY,21000,KUALA TERENGGANU,096223944,096230592,TBA3094@moe.edu.my,Bandar,SK,424.0,39.0,ADA,ADA,103.109,5.31687
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3095,SEKOLAH KEBANGSAAN BUKIT BAYAS,KAMPUNG BUKIT BAYAS,21100,KUALA TERENGGANU,096311748,096312360,TBA3095@moe.edu.my,Bandar,SK,315.0,28.0,TIADA,ADA,103.137,5.2828
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3099,SEKOLAH KEBANGSAAN TELUK MENARA,"KG. TELUK MENARA, MANIR",21200,KUALA TERENGGANU,096156686,096156686,TBA3099@moe.edu.my,Bandar,SK,402.0,39.0,ADA,ADA,103.086,5.29739
,TERENGGANU,PPD KUALA TERENGGANU,Rendah,SK,TBA3102,SEKOLAH KEBANGSAAN KEDAI BULOH,JALAN  KEDAI BULOH,21070,KUALA TERENGGANU,096192890,096193005,TBA3102@moe.edu.my,Bandar,SK,353.0,39.0,ADA,ADA,103.1302994,5.255423604
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4001,SEKOLAH KEBANGSAAN MARANG,JALAN SEKOLAH,21600,MARANG,096182225,096183454,TBA4001@moe.edu.my,Bandar,SK,698.0,51.0,TIADA,ADA,103.2,5.20608
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4002,SEKOLAH KEBANGSAAN SEBERANG MARANG,KAMPUNG SEBERANG MRG,21600,MARANG,096182272,096182272,TBA4002@moe.edu.my,Bandar,SK,614.0,46.0,TIADA,ADA,103.2167357,5.186853693
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4003,SEKOLAH KEBANGSAAN PULAU KERENGGA,KG. PULAU KERENGGA,21600,MARANG,096182281,096182281,TBA4003@moe.edu.my,Luar Bandar,SK,406.0,33.0,TIADA,ADA,103.235,5.12436
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4004,SEKOLAH KEBANGSAAN MERCHANG,KAMPUNG MERCHANG,21610,MARANG,098321252,098322137,TBA4004@moe.edu.my,Luar Bandar,SK,541.0,45.0,ADA,ADA,103.28979,5.043166
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4005,SEKOLAH KEBANGSAAN GONG BALAI,KAMPUNG GONG BALAI,21610,MARANG,098321440,098322140,TBA4005@moe.edu.my,Luar Bandar,SK,373.0,31.0,TIADA,ADA,103.3035232,5.019820777
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4006,SEKOLAH KEBANGSAAN PASIR PUTEH,KAMPUNG PASIR PUTEH,21610,MARANG,098454032,098481894,TBA4006@moe.edu.my,Luar Bandar,SK,117.0,17.0,TIADA,ADA,103.328,4.97728
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4007,SEKOLAH KEBANGSAAN JAMBU BONGKOK,KAMPUNG JAMBU BONGKOK,21610,MARANG,098453368,098453368,TBA4007@moe.edu.my,Luar Bandar,SK,203.0,22.0,TIADA,ADA,103.349,4.94109
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4008,SEKOLAH KEBANGSAAN SENTOL PATAH,KAMPONG PENGKALAN KUIN,21600,MARANG,096182743,096184749,TBA4008@moe.edu.my,Bandar,SK,175.0,18.0,TIADA,ADA,103.188,5.16622
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4009,SEKOLAH KEBANGSAAN BATANGAN,JALAN BATANGAN,21600,MARANG,096187210,096187211,TBA4009@moe.edu.my,Bandar,SK,147.0,21.0,ADA,ADA,103.1936283,5.146340768
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4010,SEKOLAH KEBANGSAAN PENGKALAN BERANGAN,KAMPUNG PENGKALAN BERANGAN,21040,MARANG,096805411,096805824,TBA4010@moe.edu.my,Luar Bandar,SK,364.0,39.0,ADA,ADA,103.142,5.10653
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4011,SEKOLAH KEBANGSAAN BUKIT JEJULONG,MARANG,21600,MARANG,096182900,TIADA,TBA4011@moe.edu.my,Bandar,SK,321.0,28.0,TIADA,ADA,103.152,5.12732
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4012,SEKOLAH KEBANGSAAN JENANG,KAMPUNG JENANG,21600,MARANG,096188980,096188981,TBA4012@moe.edu.my,Bandar,SK,96.0,13.0,TIADA,ADA,103.193,5.1265
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4013,SEKOLAH KEBANGSAAN KUBU,W/P P'KALAN BERANGAN,21040,MARANG,096187120,096187121,TBA4013@moe.edu.my,Luar Bandar,SK,125.0,19.0,TIADA,ADA,103.182,5.09142
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4014,SEKOLAH KEBANGSAAN BUKIT SAWA,BINJAI RENDAH,21400,MARANG,096192949,096192394,TBA4014@moe.edu.my,Bandar,SK,805.0,57.0,TIADA,ADA,103.102,5.1903
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4015,SEKOLAH KEBANGSAAN WAKAF TAPAI,"KG WAKAF TAPAI, JALAN K. BERANG",21040,KUALA TERENGGANU,096801244,096803126,TBA4015@moe.edu.my,Bandar,SK,661.0,53.0,ADA,ADA,103.085,5.13636
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4016,SEKOLAH KEBANGSAAN BUKIT PAYONG,BUKIT PAYONG,21400,KUALA TERENGGANU,096191364,TIADA,TBA4016@moe.edu.my,Bandar,SK,1050.0,71.0,TIADA,ADA,103.108,5.2343
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4017,SEKOLAH KEBANGSAAN GONDANG,KAMPUNG GONDANG,21400,KUALA TERENGGANU,096193596,096195354,TBA4017@moe.edu.my,Bandar,SK,209.0,21.0,TIADA,ADA,103.1276402,5.18023644
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4018,SEKOLAH KEBANGSAAN JERONG,MARANG,21040,MARANG,01165366779,TIADA,TBA4018@moe.edu.my,Bandar,SK,370.0,33.0,ADA,ADA,103.118,5.1404
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4019,SEKOLAH KEBANGSAAN SIMPANG RAWAI,W/P BUKIT PAYUNG,21400,KUALA TERENGGANU,096191168,096191689,TBA4019@moe.edu.my,Bandar,SK,737.0,61.0,ADA,ADA,103.076,5.20602
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4020,SEKOLAH KEBANGSAAN TASEK,"KAMPONG TASEK, BUKIT PAYONG",21400,MARANG,096191141,096191141,TBA4020@moe.edu.my,Bandar,SK,488.0,38.0,TIADA,ADA,103.081,5.23215
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4021,SEKOLAH KEBANGSAAN RUSILA,KAMPUNG RUSILA,21080,MARANG,096181602,TIADA,TBA4021@moe.edu.my,Bandar,SK,591.0,47.0,TIADA,ADA,103.184,5.2384
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4022,SEKOLAH KEBANGSAAN RU RENDANG,KAMPUNG RHU RENDANG,21600,MARANG,096186495,096186495,TBA4022@moe.edu.my,Bandar,SK,512.0,44.0,ADA,ADA,103.194,5.21922
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4023,SEKOLAH KEBANGSAAN KELULUT,KG KELULUT,21600,MARANG,096181354,096185637,TBA4023@moe.edu.my,Bandar,SK,510.0,44.0,ADA,ADA,103.23,5.15496
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4024,SEKOLAH KEBANGSAAN PADANG MENGKUANG,JALAN GONG KEKABU,21400,KUALA TERENGGANU,096194727,096196360,TBA4024@moe.edu.my,Bandar,SK,877.0,68.0,ADA,ADA,103.1,5.21294
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4025,SEKOLAH KEBANGSAAN PAYA RESAK,MARANG,21400,KUALA TERENGGANU,096196634,096195410,TBA4025@moe.edu.my,Bandar,SK,522.0,47.0,ADA,ADA,103.111,5.25662
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4026,SEKOLAH KEBANGSAAN MEDAN JAYA,JALAN TELEKOM,21080,MARANG,096176121,096173413,TBA4026@moe.edu.my,Bandar,SK,166.0,25.0,ADA,ADA,103.177,5.23411
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4027,SEKOLAH KEBANGSAAN BUKIT GASING,JALAN BATANGAN,21600,MARANG,096183951,096184257,TBA4027@moe.edu.my,Bandar,SK,497.0,37.0,TIADA,ADA,103.214,5.18431
,TERENGGANU,PPD MARANG,Rendah,SK,TBA4028,SEKOLAH KEBANGSAAN GONG NANGKA,KAMPUNG GONG NANGKA,21600,MARANG,096188711,TIADA,TBA4028@moe.edu.my,Bandar,SK,420.0,41.0,ADA,ADA,103.139,5.31349
,TERENGGANU,PPD HULU TERENGGANU,Rendah,SK,TBA5001,SEKOLAH KEBANGSAAN KUALA BERANG,JALAN KUBUR,21700,KUALA BERANG,096811316,TIADA,TBA5001@moe.edu.my,Bandar,SK,495.0,50.0,ADA,ADA,103.015,5.07605
,TERENGGANU,PPD HULU TERENGGANU,Rendah,SK,TBA5002,SEKOLAH KEBANGSAAN TELAGA,"KG. TELAGA, JALAN SUNGAI TONG",21700,KUALA BERANG,096811884,096817254,TBA5002@moe.edu.my,Bandar,SK,348.0,30.0,TIADA,ADA,102.9981841,5.085611098
,TERENGGANU,PPD HULU TERENGGANU,Rendah,SK,TBA5003,SEKOLAH KEBANGSAAN BUKIT PERAH,JALAN KUALA BERANG,21800,AJIL,096861059,096861120,TBA5003@moe.edu.my,Bandar,SK,507.0,42.0,TIADA,ADA,103.088,5.09354
,TERENGGANU,PPD HULU TERENGGANU,Rendah,SK,TBA5004,SEKOLAH KEBANGSAAN TANGGOL,W/P WAKAF TAPAI  KUALA  TRENGGANU,21040,KUALA BERANG,096825000,TIADA,TBA5004@moe.edu.my,Bandar,SK,179.0,22.0,ADA,ADA,103.044,5.1322
,TERENGGANU,PPD HULU TERENGGANU,Rendah,SK,TBA5005,SEKOLAH KEBANGSAAN BUKIT DIMAN,"KG. BUKIT DIMAN, JALAN JERANGAU",21800,AJIL,096861702,096862273,TBA5005@moe.edu.my,Bandar,SK,215.0,29.0,ADA,ADA,103.107,5.05142
,TERENGGANU,PPD HULU TERENGGANU,Rendah,SK,TBA5006,SEKOLAH KEBANGSAAN PAUH,"KAMPUNG PAUH, JLN. EMPANGAN SULTAN MAHMUD",21700,KUALA BERANG,096818562,096818873,TBA5006@moe.edu.my,Bandar,SK,203.0,30.0,ADA,ADA,102.9695527,5.073913047
